Step,Action,Reasoning,Observation,Reward,Done
0,turn left,,"a wall 4 steps forward
a wall 2 steps left",0,False
1,go forward,,"a wall 3 steps forward
a wall 2 steps left",0,False
2,go forward,,"a wall 2 steps forward
a wall 2 steps left",0,False
3,go forward,,"a wall 1 step forward
a wall 2 steps left",0,False
4,go forward,,"a wall 1 step forward
a wall 2 steps left",0,False
5,turn right,,"a wall 5 steps forward
a wall 1 step left
a purple key 2 steps right and 4 steps forward",0,False
6,turn right,,"a wall 6 steps forward
a wall 2 steps right
a locked purple door 3 steps left and 6 steps forward",0,False
7,go forward,,"a wall 5 steps forward
a wall 2 steps right
a locked purple door 3 steps left and 5 steps forward",0,False
8,go forward,,"a wall 4 steps forward
a wall 2 steps right
a locked purple door 3 steps left and 4 steps forward",0,False
9,go forward,,"a wall 3 steps forward
a wall 2 steps right
a locked purple door 3 steps left and 3 steps forward",0,False
10,turn left,,"a wall 5 steps forward
a wall 3 steps right
a purple key 1 step left and 4 steps forward
a locked purple door 3 steps right and 3 steps forward",0,False
11,go forward,,"a wall 4 steps forward
a wall 3 steps right
a purple key 1 step left and 3 steps forward
a locked purple door 3 steps right and 2 steps forward",0,False
12,go forward,,"a wall 3 steps forward
a wall 3 steps right
a purple key 1 step left and 2 steps forward
a locked purple door 3 steps right and 1 step forward",0,False
13,turn left,,"a wall 4 steps forward
a wall 3 steps right
a purple key 2 steps right and 1 step forward",0,False
14,go forward,,"a wall 3 steps forward
a purple key 2 steps right",0,False
15,turn right,,"a wall 3 steps left
a purple key 2 steps forward",0,False
16,go forward,,"a wall 3 steps left
a purple key 1 step forward",0,False
17,go forward,,"a wall 3 steps left
a purple key 1 step forward",0,False
18,pick up,,"You carry a purple key
a wall 2 steps forward
a wall 3 steps left",0,False
19,turn right,,"You carry a purple key
a wall 2 steps left
a locked purple door 4 steps forward",0,False
20,go forward,,"You carry a purple key
a wall 2 steps left
a locked purple door 3 steps forward",0,False
21,go forward,,"You carry a purple key
a wall 2 steps left
a locked purple door 2 steps forward",0,False
22,go forward,,"You carry a purple key
a wall 2 steps left
a locked purple door 1 step forward",0,False
23,go forward,,"You carry a purple key
a wall 2 steps left
a locked purple door 1 step forward",0,False
24,toggle,,"You carry a purple key
a wall 2 steps left
a open purple door 1 step forward",0.82421875,True
