Step,Action,Reasoning,Observation,Reward,Done
0,turn right,,"a wall 2 steps forward
a wall 3 steps right
a purple key 2 steps left and 1 step forward",0,False
1,go forward,,"a wall 1 step forward
a wall 3 steps right
a purple key 2 steps left",0,False
2,turn left,,"a wall 1 step right
a locked purple door 3 steps left and 4 steps forward
a purple key 2 steps forward",0,False
3,go forward,,"a wall 1 step right
a locked purple door 3 steps left and 3 steps forward
a purple key 1 step forward",0,False
4,go forward,,"a wall 1 step right
a locked purple door 3 steps left and 3 steps forward
a purple key 1 step forward",0,False
5,pick up,,"You carry a purple key
a wall 3 steps forward
a wall 1 step right
a locked purple door 3 steps left and 3 steps forward",0,False
6,turn left,,"You carry a purple key
a wall 6 steps forward
a wall 3 steps right
a locked purple door 3 steps right and 3 steps forward",0,False
7,go forward,,"You carry a purple key
a wall 5 steps forward
a wall 3 steps right
a locked purple door 3 steps right and 2 steps forward",0,False
8,go forward,,"You carry a purple key
a wall 4 steps forward
a wall 3 steps right
a locked purple door 3 steps right and 1 step forward",0,False
9,go forward,,"You carry a purple key
a wall 3 steps forward
a locked purple door 3 steps right",0,False
10,turn right,,"You carry a purple key
a wall 3 steps left
a locked purple door 3 steps forward",0,False
11,go forward,,"You carry a purple key
a wall 3 steps left
a locked purple door 2 steps forward",0,False
12,go forward,,"You carry a purple key
a wall 3 steps left
a locked purple door 1 step forward",0,False
13,toggle,,"You carry a purple key
a wall 3 steps left
a open purple door 1 step forward",0.9015625,True
